tstu_id,trip_id,stop_id,stop_sequence,agency_src_id,route_src_id,stop_src_id,dir_src,service_type_src,monday,tuesday,wednesday,thursday,friday,saturday,sunday,service_id,buffer
-1,CFB_970X_S_wd,B_30075,1,4,970X,003600,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_9223,2,4,970X,003601,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_9225,3,4,970X,001440,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_9226,4,4,970X,001441,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_743,5,4,970X,001443,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_9217,6,4,970X,001444,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_9219,7,4,970X,001447,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_211,8,4,970X,001556,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_212,9,4,970X,001557,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_9071,10,4,970X,001775,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_7036,11,4,970X,001559,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_744,12,4,970X,001562,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_745,13,4,970X,001564,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_4049,14,4,970X,001567,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_4272,15,4,970X,002811,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_1164,16,4,970X,001482,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_13310,17,4,970X,001586,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_911a,18,4,970X,001629,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_8013,19,4,970X,001191,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_327,20,4,970X,001119,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_328,21,4,970X,001116,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_329,22,4,970X,001117,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_3185,23,4,970X,001120,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_331,24,4,970X,001118,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_332,25,4,970X,002234,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_334,26,4,970X,002236,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_335,27,4,970X,002237,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_336,28,4,970X,002238,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_337,29,4,970X,002239,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_338,30,4,970X,002240,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_501,31,4,970X,002188,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_502,32,4,970X,002189,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_503,33,4,970X,002190,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_495,34,4,970X,002333,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_496,35,4,970X,002334,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_497,36,4,970X,002335,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_498,37,4,970X,002336,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_309,38,4,970X,002260,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_12995,39,4,970X,002388,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_970X_S_wd,B_13174,40,4,970X,002363,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_9639,1,4,930X,003340,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_9676,2,4,930X,003342,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_9659,3,4,930X,003598,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_1185,4,4,930X,001958,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_9671,5,4,930X,001959,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_9667,6,4,930X,003449,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_9666,7,4,930X,003417,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_9662,8,4,930X,003418,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_911a,9,4,930X,001629,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_12875,10,4,930X,003253,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_13323,11,4,930X,001028,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_1195,12,4,930X,001029,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_28,13,4,930X,001030,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,,14,4,930X,003845,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_389,15,4,930X,002430,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_132,16,4,930X,002432,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_3131,17,4,930X,002435,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_276,18,4,930X,002437,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_277,19,4,930X,002555,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_12584,20,4,930X,002535,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_930X_S_1_wd,B_481,21,4,930X,002536,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_179,1,4,10,001249,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_112,2,4,10,001279,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_59,3,4,10,001280,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_228,4,4,10,001364,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_62,5,4,10,001283,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_63,6,4,10,001286,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_610,7,4,10,001214,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_64,8,4,10,001215,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_10004,9,4,10,002457,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_837,10,4,10,002547,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_66,11,4,10,002548,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_67,12,4,10,002550,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_68,13,4,10,002552,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_738,14,4,10,002458,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_8055,15,4,10,002558,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_418,16,4,10,002486,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_419,17,4,10,002487,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_420,18,4,10,002569,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_1475,19,4,10,002488,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_422,20,4,10,002489,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_122,21,4,10,001140,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_319,22,4,10,001142,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_22,23,4,10,001054,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_320,24,4,10,001121,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_611,25,4,10,001125,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_322,26,4,10,001126,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_323,27,4,10,001127,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_507,28,4,10,001134,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_324,29,4,10,001135,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_508,30,4,10,001129,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_325,31,4,10,001130,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_326,32,4,10,001131,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_612,33,4,10,001132,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_613,34,4,10,001133,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_382,35,4,10,001128,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_637,36,4,10,001002,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_392,37,4,10,001003,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_393,38,4,10,001005,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_394,39,4,10,001164,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_10_W_wd,B_395,40,4,10,001152,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_962X_S_wd,B_1217,1,4,962X,001939,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_9761,2,4,962X,001935,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1219,3,4,962X,001936,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1220,4,4,962X,001937,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1221,5,4,962X,002008,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1222,6,4,962X,002009,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1223,7,4,962X,002011,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1224,8,4,962X,002012,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1225,9,4,962X,002034,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1226,10,4,962X,001922,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_9731,11,4,962X,002598,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_9732,12,4,962X,002599,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_9772,13,4,962X,002600,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_9773,14,4,962X,002601,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_13081,15,4,962X,003358,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_911a,16,4,962X,001629,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_13323,17,4,962X,001028,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_1195,18,4,962X,001029,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_28,19,4,962X,001030,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_401,20,4,962X,001174,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_131,21,4,962X,002427,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_132,22,4,962X,002432,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_3131,23,4,962X,002435,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_136,24,4,962X,002438,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_12584,25,4,962X,002535,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_962X_S_wd,B_481,26,4,962X,002536,O,,1,1,1,1,1,0,0,wd,L
-1,CFB_702B_C_wd,B_9181,1,4,702B,003428,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_10254,2,4,702B,002826,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_30192,3,4,702B,002825,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_13218,4,4,702B,002827,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_13027,5,4,702B,002829,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_9175,6,4,702B,003191,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_4205,7,4,702B,002869,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_4101,8,4,702B,002815,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_9213,9,4,702B,002884,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_9095,10,4,702B,001639,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_9092,11,4,702B,002593,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_12563,12,4,702B,002882,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_13162,13,4,702B,003222,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_12562,14,4,702B,002890,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_12886,15,4,702B,003228,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_30012,16,4,702B,003546,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_702B_C_wd,B_30011,17,4,702B,003544,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_559,1,4,4,002299,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_560,2,4,4,002294,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_513,3,4,4,002372,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_514,4,4,4,002295,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_494,5,4,4,002223,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_3202,6,4,4,002390,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_3142,7,4,4,002357,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_369,8,4,4,002358,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_462,9,4,4,002160,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_371,10,4,4,002161,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_372,11,4,4,002162,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_12466,12,4,4,002163,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_491,13,4,4,002341,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_7111,14,4,4,002342,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_375,15,4,4,002226,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_341,16,4,4,002227,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_1486,17,4,4,002228,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_343,18,4,4,002229,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_344,19,4,4,002230,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_345,20,4,4,002231,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_346,21,4,4,002232,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_347,22,4,4,001109,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_1487,23,4,4,001110,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_348,24,4,4,001111,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_349,25,4,4,001112,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_350,26,4,4,001113,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_351,27,4,4,001114,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_352,28,4,4,001153,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_353,29,4,4,001062,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_354,30,4,4,001063,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_355,31,4,4,001064,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_356,32,4,4,001065,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_13323,33,4,4,001028,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_3273,34,4,4,001107,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_359,35,4,4,001170,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_10241,36,4,4,001195,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_241,37,4,4,001144,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_1441,38,4,4,001032,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_379,39,4,4,001108,O,,1,1,1,1,1,0,0,wd,M
-1,NWFB_4_N_1_wd,B_506,40,4,4,001035,O,,1,1,1,1,1,0,0,wd,M
-1,CFB_A11_E_wd,B_929,1,4,A11,001837,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_13345,2,4,A11,003540,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_10240a,3,4,A11,001854,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_911a,4,4,A11,001629,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_13323,5,4,A11,001028,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_1195,6,4,A11,001029,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_28,7,4,A11,001030,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_647,8,4,A11,001031,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_130,9,4,A11,001136,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_389,10,4,A11,002430,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_132,11,4,A11,002432,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_133,12,4,A11,002434,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_3131,13,4,A11,002435,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_276,14,4,A11,002437,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_12909,15,4,A11,002713,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_137,16,4,A11,001213,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_297,17,4,A11,001251,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_221,18,4,A11,001248,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_222,19,4,A11,001243,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_223,20,4,A11,001244,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_672,21,4,A11,001254,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_A11_E_wd,B_179,22,4,A11,001249,I,,1,1,1,1,1,0,0,wd,L
-1,CFB_18_E_wd,B_3027,1,4,18,001177,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_3028,2,4,18,002764,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_399,3,4,18,001081,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_400,4,4,18,001079,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_8017,5,4,18,001059,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_384,6,4,18,001060,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_385,7,4,18,001061,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_353,8,4,18,001062,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_354,9,4,18,001063,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_12580,10,4,18,002678,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_125,11,4,18,001027,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_127,12,4,18,001044,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_26,13,4,18,001173,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_3030,14,4,18,001049,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_28,15,4,18,001030,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_647,16,4,18,001031,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_13071,17,4,18,003337,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_30,18,4,18,002422,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_31,19,4,18,002423,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_220,20,4,18,001335,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_661,21,4,18,001374,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_139,22,4,18,001260,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_140,23,4,18,001261,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_141,24,4,18,001262,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_142,25,4,18,001373,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_143,26,4,18,001264,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_18_E_wd,B_3019,27,4,18,002800,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_13_E_wd,B_12522,1,4,13,002763,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_10301,2,4,13,002746,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_12521,3,4,13,002756,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_10303,4,4,13,002752,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_269,5,4,13,001146,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_13154,6,4,13,003158,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_1435,7,4,13,002732,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_12523,8,4,13,002733,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_674,9,4,13,001017,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_777,10,4,13,001158,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_256,11,4,13,001073,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_258,12,4,13,001106,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_675,13,4,13,001076,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_28,14,4,13,001030,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_1424,15,4,13,002765,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_13_E_wd,B_518,16,4,13,001157,I,,1,1,1,1,1,0,0,wd,S
-1,CFB_88X_E_wd,B_3027,1,4,88X,001177,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_393,2,4,88X,001005,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_8019,3,4,88X,001022,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_399,4,4,88X,001081,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_400,5,4,88X,001079,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_8017,6,4,88X,001059,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_384,7,4,88X,001060,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_385,8,4,88X,001061,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_12580,9,4,88X,002678,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_125,10,4,88X,001027,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_127,11,4,88X,001044,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_1563,12,4,88X,001371,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_13038,13,4,88X,001223,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_43,14,4,88X,001224,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_1551,15,4,88X,001225,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_12983,16,4,88X,001362,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_914,17,4,88X,001369,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_915,18,4,88X,001370,I,,1,1,1,1,1,0,0,wd,M
-1,CFB_88X_E_wd,B_1546,19,4,88X,001382,I,,1,1,1,1,1,0,0,wd,M
-1,KMB_107P_N_ms,B_10370,1,4,107P,002392,I,,1,1,1,1,1,1,0,ms,M
-1,KMB_107P_N_ms,B_12575,2,4,107P,002393,I,,1,1,1,1,1,1,0,ms,M
-1,KMB_107P_N_ms,B_12477,3,4,107P,002394,I,,1,1,1,1,1,1,0,ms,M
-1,KMB_107P_N_ms,B_12479,4,4,107P,002697,I,,1,1,1,1,1,1,0,ms,M
